Price,Close
Ticker,BBRI.JK
Date,
2022-07-08,3106.16650390625
2022-07-11,3047.001708984375
2022-07-12,3039.60595703125
2022-07-13,3002.627685546875
2022-07-14,3010.023193359375
2022-07-15,3039.60595703125
2022-07-18,3061.792724609375
2022-07-19,3039.60595703125
2022-07-20,3180.122802734375
2022-07-21,3187.5185546875
2022-07-22,3157.936279296875
2022-07-25,3143.144775390625
2022-07-26,3202.3095703125
2022-07-27,3194.91455078125
2022-07-28,3224.496826171875
2022-07-29,3224.496826171875
2022-08-01,3224.496826171875
2022-08-02,3254.079345703125
2022-08-03,3239.28759765625
2022-08-04,3224.496826171875
2022-08-05,3224.496826171875
2022-08-08,3231.892333984375
2022-08-09,3261.47509765625
2022-08-10,3187.5185546875
2022-08-11,3217.10107421875
2022-08-12,3194.91455078125
2022-08-15,3180.122802734375
2022-08-16,3165.33154296875
2022-08-18,3202.3095703125
2022-08-19,3180.122802734375
2022-08-22,3157.936279296875
2022-08-23,3180.122802734375
2022-08-24,3172.72705078125
2022-08-25,3157.936279296875
2022-08-26,3157.936279296875
2022-08-29,3143.144775390625
2022-08-30,3150.540283203125
2022-08-31,3209.705322265625
2022-09-01,3246.68359375
2022-09-02,3291.057373046875
2022-09-05,3394.596435546875
2022-09-06,3372.409423828125
2022-09-07,3298.453369140625
2022-09-08,3401.99169921875
2022-09-09,3409.386962890625
2022-09-12,3372.409423828125
2022-09-13,3387.20068359375
2022-09-14,3387.20068359375
2022-09-15,3409.386962890625
2022-09-16,3328.035888671875
2022-09-19,3379.8046875
2022-09-20,3320.639892578125
2022-09-21,3365.013671875
2022-09-22,3372.409423828125
2022-09-23,3313.244384765625
2022-09-26,3357.617919921875
2022-09-27,3350.22265625
2022-09-28,3342.8271484375
2022-09-29,3313.244384765625
2022-09-30,3320.639892578125
2022-10-03,3350.22265625
2022-10-04,3431.574462890625
2022-10-05,3357.617919921875
2022-10-06,3335.431396484375
2022-10-07,3283.661865234375
2022-10-10,3231.892333984375
2022-10-11,3276.26611328125
2022-10-12,3254.079345703125
2022-10-13,3217.10107421875
2022-10-14,3157.936279296875
2022-10-17,3180.122802734375
2022-10-18,3172.72705078125
2022-10-19,3180.122802734375
2022-10-20,3246.68359375
2022-10-21,3276.26611328125
2022-10-24,3328.035888671875
2022-10-25,3394.596435546875
2022-10-26,3350.22265625
2022-10-27,3401.99169921875
2022-10-28,3424.178955078125
2022-10-31,3438.970458984375
2022-11-01,3446.365478515625
2022-11-02,3409.386962890625
2022-11-03,3438.970458984375
2022-11-04,3438.970458984375
2022-11-07,3468.552490234375
2022-11-08,3416.783203125
2022-11-09,3438.970458984375
2022-11-10,3350.22265625
2022-11-11,3438.970458984375
2022-11-14,3387.20068359375
2022-11-15,3387.20068359375
2022-11-16,3342.8271484375
2022-11-17,3453.760986328125
2022-11-18,3409.386962890625
2022-11-21,3394.596435546875
2022-11-22,3394.596435546875
2022-11-23,3453.760986328125
2022-11-24,3490.7392578125
2022-11-25,3512.927001953125
2022-11-28,3564.696044921875
2022-11-29,3586.8828125
2022-11-30,3683.02587890625
2022-12-01,3653.443603515625
2022-12-02,3616.4658203125
2022-12-05,3616.4658203125
2022-12-06,3594.2783203125
2022-12-07,3520.322021484375
2022-12-08,3579.487060546875
2022-12-09,3549.905029296875
2022-12-12,3586.8828125
2022-12-13,3675.63037109375
2022-12-14,3683.02587890625
2022-12-15,3631.2568359375
2022-12-16,3683.02587890625
2022-12-19,3675.63037109375
2022-12-20,3631.2568359375
2022-12-21,3616.4658203125
2022-12-22,3668.234619140625
2022-12-23,3609.06982421875
2022-12-26,3646.0478515625
2022-12-27,3601.67431640625
2022-12-28,3564.696044921875
2022-12-29,3601.67431640625
2022-12-30,3653.443603515625
2023-01-02,3601.67431640625
2023-01-03,3586.8828125
2023-01-04,3527.717529296875
2023-01-05,3431.574462890625
2023-01-06,3416.783203125
2023-01-09,3394.596435546875
2023-01-10,3317.46337890625
2023-01-11,3280.02001953125
2023-01-12,3369.884033203125
2023-01-13,3354.906494140625
2023-01-16,3384.861328125
2023-01-17,3414.81591796875
2023-01-18,3444.77001953125
2023-01-19,3452.258544921875
2023-01-20,3482.2138671875
2023-01-24,3459.74755859375
2023-01-25,3414.81591796875
2023-01-26,3437.28173828125
2023-01-27,3474.724853515625
2023-01-30,3452.258544921875
2023-01-31,3429.793212890625
2023-02-01,3504.6796875
2023-02-02,3444.77001953125
2023-02-03,3557.10009765625
2023-02-06,3549.61083984375
2023-02-07,3557.10009765625
2023-02-08,3587.053955078125
2023-02-09,3602.03125
2023-02-10,3639.474609375
2023-02-13,3594.543212890625
2023-02-14,3646.96337890625
2023-02-15,3646.96337890625
2023-02-16,3646.96337890625
2023-02-17,3654.451904296875
2023-02-20,3654.451904296875
2023-02-21,3609.52001953125
2023-02-22,3564.588134765625
2023-02-23,3594.543212890625
2023-02-24,3564.588134765625
2023-02-27,3602.03125
2023-02-28,3497.1904296875
2023-03-01,3534.633544921875
2023-03-02,3579.565673828125
2023-03-03,3564.588134765625
2023-03-06,3587.053955078125
2023-03-07,3624.4970703125
2023-03-08,3624.4970703125
2023-03-09,3602.03125
2023-03-10,3609.52001953125
2023-03-13,3617.009033203125
2023-03-14,3527.1455078125
2023-03-15,3519.656982421875
2023-03-16,3542.122314453125
2023-03-17,3669.42919921875
2023-03-20,3654.451904296875
2023-03-21,3669.42919921875
2023-03-24,3748.984619140625
2023-03-27,3725.40576171875
2023-03-28,3748.984619140625
2023-03-29,3780.422607421875
2023-03-30,3733.26513671875
2023-03-31,3717.546142578125
2023-04-03,3772.56298828125
2023-04-04,3788.28173828125
2023-04-05,3796.14111328125
2023-04-06,3804.0
2023-04-10,3819.719482421875
2023-04-11,3835.438720703125
2023-04-12,3874.73583984375
2023-04-13,3914.033447265625
2023-04-14,3988.698974609375
2023-04-17,3921.893310546875
2023-04-18,3890.45556640625
2023-04-26,3949.4013671875
2023-04-27,4047.64501953125
2023-04-28,4008.34765625
2023-05-02,4047.64501953125
2023-05-03,4008.34765625
2023-05-04,4047.64501953125
2023-05-05,4106.591796875
2023-05-08,4008.34765625
2023-05-09,4027.996826171875
2023-05-10,4047.64501953125
2023-05-11,4047.64501953125
2023-05-12,4047.64501953125
2023-05-15,4047.64501953125
2023-05-16,4086.942626953125
2023-05-17,4086.942626953125
2023-05-19,4244.13330078125
2023-05-22,4263.7822265625
2023-05-23,4322.72802734375
2023-05-24,4401.32275390625
2023-05-25,4303.07958984375
2023-05-26,4401.32275390625
2023-05-29,4362.0263671875
2023-05-30,4322.72802734375
2023-05-31,4381.67431640625
2023-06-05,4263.7822265625
2023-06-06,4283.43017578125
2023-06-07,4244.13330078125
2023-06-08,4303.07958984375
2023-06-09,4263.7822265625
2023-06-12,4244.13330078125
2023-06-13,4362.0263671875
2023-06-14,4362.0263671875
2023-06-15,4342.37744140625
2023-06-16,4362.0263671875
2023-06-19,4342.37744140625
2023-06-20,4362.0263671875
2023-06-21,4381.67431640625
2023-06-22,4303.07958984375
2023-06-23,4244.13330078125
2023-06-26,4283.43017578125
2023-06-27,4263.7822265625
2023-07-03,4303.07958984375
2023-07-04,4283.43017578125
2023-07-05,4283.43017578125
2023-07-06,4263.7822265625
2023-07-07,4224.484375
2023-07-10,4244.13330078125
2023-07-11,4263.7822265625
2023-07-12,4283.43017578125
2023-07-13,4283.43017578125
2023-07-14,4342.37744140625
2023-07-17,4381.67431640625
2023-07-18,4420.9716796875
2023-07-20,4420.9716796875
2023-07-21,4420.9716796875
2023-07-24,4401.32275390625
2023-07-25,4440.62060546875
2023-07-26,4460.26953125
2023-07-27,4440.62060546875
2023-07-28,4479.91796875
2023-07-31,4440.62060546875
2023-08-01,4479.91796875
2023-08-02,4479.91796875
2023-08-03,4479.91796875
2023-08-04,4381.67431640625
2023-08-07,4479.91796875
2023-08-08,4420.9716796875
2023-08-09,4479.91796875
2023-08-10,4479.91796875
2023-08-11,4440.62060546875
2023-08-14,4440.62060546875
2023-08-15,4381.67431640625
2023-08-16,4342.37744140625
2023-08-18,4381.67431640625
2023-08-21,4322.72802734375
2023-08-22,4381.67431640625
2023-08-23,4401.32275390625
2023-08-24,4362.0263671875
2023-08-25,4401.32275390625
2023-08-28,4362.0263671875
2023-08-29,4401.32275390625
2023-08-30,4342.37744140625
2023-08-31,4362.0263671875
2023-09-01,4381.67431640625
2023-09-04,4420.9716796875
2023-09-05,4420.9716796875
2023-09-06,4381.67431640625
2023-09-07,4283.43017578125
2023-09-08,4204.83544921875
2023-09-11,4263.7822265625
2023-09-12,4224.484375
2023-09-13,4244.13330078125
2023-09-14,4263.7822265625
2023-09-15,4224.484375
2023-09-18,4185.1865234375
2023-09-19,4224.484375
2023-09-20,4224.484375
2023-09-21,4204.83544921875
2023-09-22,4204.83544921875
2023-09-25,4165.5380859375
2023-09-26,4086.942626953125
2023-09-27,4106.591796875
2023-09-29,4106.591796875
2023-10-02,4126.24072265625
2023-10-03,4145.88916015625
2023-10-04,4126.24072265625
2023-10-05,4067.2939453125
2023-10-06,4067.2939453125
2023-10-09,4027.996826171875
2023-10-10,4067.2939453125
2023-10-11,4126.24072265625
2023-10-12,4165.5380859375
2023-10-13,4145.88916015625
2023-10-16,4126.24072265625
2023-10-17,4047.64501953125
2023-10-18,4047.64501953125
2023-10-19,3929.752685546875
2023-10-20,3969.05029296875
2023-10-23,3929.752685546875
2023-10-24,4008.34765625
2023-10-25,4067.2939453125
2023-10-26,3866.876708984375
2023-10-27,3929.752685546875
2023-10-30,3929.752685546875
2023-10-31,3898.314208984375
2023-11-01,3796.14111328125
2023-11-02,3929.752685546875
2023-11-03,4008.34765625
2023-11-06,4086.942626953125
2023-11-07,4126.24072265625
2023-11-08,4106.591796875
2023-11-09,4086.942626953125
2023-11-10,3988.698974609375
2023-11-13,3949.4013671875
2023-11-14,3988.698974609375
2023-11-15,4126.24072265625
2023-11-16,4126.24072265625
2023-11-17,4106.591796875
2023-11-20,4126.24072265625
2023-11-21,4086.942626953125
2023-11-22,4145.88916015625
2023-11-23,4204.83544921875
2023-11-24,4244.13330078125
2023-11-27,4204.83544921875
2023-11-28,4204.83544921875
2023-11-29,4165.5380859375
2023-11-30,4145.88916015625
2023-12-01,4204.83544921875
2023-12-04,4322.72802734375
2023-12-05,4283.43017578125
2023-12-06,4263.7822265625
2023-12-07,4303.07958984375
2023-12-08,4224.484375
2023-12-11,4165.5380859375
2023-12-12,4185.1865234375
2023-12-13,4165.5380859375
2023-12-14,4362.0263671875
2023-12-15,4362.0263671875
2023-12-18,4322.72802734375
2023-12-19,4362.0263671875
2023-12-20,4362.0263671875
2023-12-21,4381.67431640625
2023-12-22,4460.26953125
2023-12-27,4420.9716796875
2023-12-28,4499.56689453125
2023-12-29,4499.56689453125
2024-01-02,4526.68701171875
2024-01-03,4466.86328125
2024-01-04,4546.62841796875
2024-01-05,4586.5107421875
2024-01-08,4486.80517578125
2024-01-09,4546.62841796875
2024-01-10,4546.62841796875
2024-01-11,4586.5107421875
2024-01-12,4666.27685546875
2024-01-15,4646.33544921875
2024-01-16,4646.33544921875
2024-01-17,4606.45263671875
2024-01-18,4586.5107421875
2024-01-19,4626.39404296875
2024-01-22,4606.45263671875
2024-01-23,4546.62841796875
2024-01-24,4506.74658203125
2024-01-25,4407.0390625
2024-01-26,4327.2734375
2024-01-29,4446.921875
2024-01-30,4486.80517578125
2024-01-31,4546.62841796875
2024-02-01,4586.5107421875
2024-02-02,4666.27685546875
2024-02-05,4606.45263671875
2024-02-06,4646.33544921875
2024-02-07,4666.27685546875
2024-02-12,4805.8662109375
2024-02-13,4785.9248046875
2024-02-15,4885.6318359375
2024-02-16,4905.5732421875
2024-02-19,4865.6904296875
2024-02-20,5025.22119140625
2024-02-21,5025.22119140625
2024-02-22,4985.33837890625
2024-02-23,4885.6318359375
2024-02-26,4925.5146484375
2024-02-27,4885.6318359375
2024-02-28,4965.39697265625
2024-02-29,4885.6318359375
2024-03-01,4885.6318359375
2024-03-04,4825.8076171875
2024-03-05,4885.6318359375
2024-03-06,4945.45556640625
2024-03-07,4965.39697265625
2024-03-08,5065.103515625
2024-03-13,5104.98681640625
2024-03-14,5092.56591796875
2024-03-15,4947.65478515625
2024-03-18,4968.3564453125
2024-03-19,4968.3564453125
2024-03-20,5051.16259765625
2024-03-21,5051.16259765625
2024-03-22,5071.8642578125
2024-03-25,5175.37158203125
2024-03-26,5216.7744140625
2024-03-27,5175.37158203125
2024-03-28,5009.75927734375
2024-04-01,4906.251953125
2024-04-02,4699.23681640625
2024-04-03,4657.83447265625
2024-04-04,4719.9384765625
2024-04-05,4678.5361328125
2024-04-16,4430.1181640625
2024-04-17,4388.71484375
2024-04-18,4533.625
2024-04-19,4368.013671875
2024-04-22,4388.71484375
2024-04-23,4388.71484375
2024-04-24,4326.6103515625
2024-04-25,4264.505859375
2024-04-26,3999.52734375
2024-04-29,3949.84375
2024-04-30,4090.613525390625
2024-05-02,3941.56298828125
2024-05-03,3933.2822265625
2024-05-06,3966.40478515625
2024-05-07,3867.037109375
2024-05-08,3875.31787109375
2024-05-13,3875.31787109375
2024-05-14,3916.720947265625
2024-05-15,3991.24658203125
2024-05-16,4007.8076171875
2024-05-17,4074.05224609375
2024-05-20,3991.24658203125
2024-05-21,3875.31787109375
2024-05-22,3908.440185546875
2024-05-27,3767.67041015625
2024-05-28,3751.109375
2024-05-29,3651.742431640625
2024-05-30,3626.900146484375
2024-05-31,3593.7783203125
2024-06-03,3751.109375
2024-06-04,3684.864501953125
2024-06-05,3643.461669921875
2024-06-06,3726.267333984375
2024-06-07,3602.05859375
2024-06-10,3643.461669921875
2024-06-11,3593.7783203125
2024-06-12,3602.05859375
2024-06-13,3568.93603515625
2024-06-14,3461.28857421875
2024-06-19,3395.043701171875
2024-06-20,3535.81396484375
2024-06-21,3676.583984375
2024-06-24,3643.461669921875
2024-06-25,3626.900146484375
2024-06-26,3618.61962890625
2024-06-27,3693.145263671875
2024-06-28,3809.0732421875
2024-07-01,3833.91552734375
2024-07-02,3784.231689453125
2024-07-03,3809.0732421875
2024-07-04,3966.40478515625
2024-07-05,3974.685302734375
2024-07-08,3933.2822265625
2024-07-09,4032.6494140625
2024-07-10,4016.088134765625
2024-07-11,4007.8076171875
2024-07-12,4057.491455078125
2024-07-15,3991.24658203125
2024-07-16,3916.720947265625
2024-07-17,3941.56298828125
2024-07-18,4049.211181640625
2024-07-19,4057.491455078125
2024-07-22,4065.772216796875
2024-07-23,3966.40478515625
2024-07-24,3958.1240234375
2024-07-25,3891.87939453125
2024-07-26,3941.56298828125
2024-07-29,3958.1240234375
2024-07-30,3867.037109375
2024-07-31,3867.037109375
2024-08-01,3933.2822265625
2024-08-02,3900.16015625
2024-08-05,3751.109375
2024-08-06,3809.0732421875
2024-08-07,3825.634765625
2024-08-08,3858.757080078125
2024-08-09,3867.037109375
2024-08-12,3875.31787109375
2024-08-13,3908.440185546875
2024-08-14,3991.24658203125
2024-08-15,3999.52734375
2024-08-16,3999.52734375
2024-08-19,3991.24658203125
2024-08-20,4098.89453125
2024-08-21,4223.10302734375
2024-08-22,4181.7001953125
2024-08-23,4264.505859375
2024-08-26,4388.71484375
2024-08-27,4285.20703125
2024-08-28,4264.505859375
2024-08-29,4243.8046875
2024-08-30,4264.505859375
2024-09-02,4285.20703125
2024-09-03,4285.20703125
2024-09-04,4223.10302734375
2024-09-05,4264.505859375
2024-09-06,4326.6103515625
2024-09-09,4285.20703125
2024-09-10,4347.31201171875
2024-09-11,4285.20703125
2024-09-12,4285.20703125
2024-09-13,4388.71484375
2024-09-17,4388.71484375
2024-09-18,4430.1181640625
2024-09-19,4471.52099609375
2024-09-20,4450.8193359375
2024-09-23,4554.32666015625
2024-09-24,4575.0283203125
2024-09-25,4409.41650390625
2024-09-26,4181.7001953125
2024-09-27,4223.10302734375
2024-09-30,4098.89453125
2024-10-01,4202.4013671875
2024-10-02,4090.613525390625
2024-10-03,4074.05224609375
2024-10-04,4024.368896484375
2024-10-07,3991.24658203125
2024-10-08,4140.296875
2024-10-09,4082.3330078125
2024-10-10,4024.368896484375
2024-10-11,4057.491455078125
2024-10-14,4057.491455078125
2024-10-15,4074.05224609375
2024-10-16,4098.89453125
2024-10-17,4123.73583984375
2024-10-18,4115.455078125
2024-10-21,4132.0166015625
2024-10-22,4057.491455078125
2024-10-23,4024.368896484375
2024-10-24,3991.24658203125
2024-10-25,3949.84375
2024-10-28,3941.56298828125
2024-10-29,3891.87939453125
2024-10-30,3900.16015625
2024-10-31,3974.685302734375
2024-11-01,3891.87939453125
2024-11-04,3908.440185546875
2024-11-05,3900.16015625
2024-11-06,3809.0732421875
2024-11-07,3767.67041015625
2024-11-08,3742.82861328125
2024-11-11,3693.145263671875
2024-11-12,3726.267333984375
2024-11-13,3792.512451171875
2024-11-14,3726.267333984375
2024-11-15,3701.42578125
2024-11-18,3602.05859375
2024-11-19,3610.3388671875
2024-11-20,3585.49755859375
2024-11-21,3519.25244140625
2024-11-22,3643.461669921875
2024-11-25,3701.42578125
2024-11-26,3643.461669921875
2024-11-28,3585.49755859375
2024-11-29,3519.25244140625
2024-12-02,3453.008056640625
2024-12-03,3510.971923828125
2024-12-04,3602.05859375
2024-12-05,3527.533203125
2024-12-06,3568.93603515625
2024-12-09,3635.180908203125
2024-12-10,3610.3388671875
2024-12-11,3626.900146484375
2024-12-12,3527.533203125
2024-12-13,3453.008056640625
2024-12-16,3519.25244140625
2024-12-17,3436.44677734375
2024-12-18,3436.44677734375
2024-12-19,3386.76318359375
2024-12-20,3361.92138671875
2024-12-23,3486.13037109375
2024-12-24,3477.849609375
2024-12-27,3507.794189453125
2024-12-30,3490.68310546875
2025-01-02,3601.906005859375
2025-01-03,3550.572265625
2025-01-06,3507.794189453125
2025-01-07,3447.9052734375
2025-01-08,3490.68310546875
2025-01-09,3447.9052734375
2025-01-10,3430.793701171875
2025-01-13,3293.904296875
2025-01-14,3251.12646484375
2025-01-15,3499.23876953125
2025-01-16,3559.127685546875
2025-01-17,3499.23876953125
2025-01-20,3610.46142578125
2025-01-21,3644.683837890625
2025-01-22,3644.683837890625
2025-01-23,3678.90625
2025-01-24,3584.794677734375
2025-01-30,3524.905517578125
2025-01-31,3610.46142578125
2025-02-03,3636.128173828125
2025-02-04,3644.683837890625
2025-02-05,3542.0166015625
2025-02-06,3396.571533203125
2025-02-07,3447.9052734375
2025-02-10,3396.571533203125
2025-02-11,3430.793701171875
2025-02-12,3447.9052734375
2025-02-13,3413.6826171875
2025-02-14,3302.459716796875
2025-02-17,3447.9052734375
2025-02-18,3550.572265625
2025-02-19,3439.349609375
2025-02-20,3345.238037109375
2025-02-21,3328.126708984375
2025-02-24,3353.79345703125
2025-02-25,3251.12646484375
2025-02-26,3268.23779296875
2025-02-27,3105.68115234375
2025-02-28,2874.68017578125
2025-03-03,3139.90380859375
2025-03-04,3139.90380859375
2025-03-05,3285.348876953125
2025-03-06,3379.46044921875
2025-03-07,3259.68212890625
2025-03-10,3216.904052734375
2025-03-11,3242.57080078125
2025-03-12,3328.126708984375
2025-03-13,3251.12646484375
2025-03-14,3208.348388671875
2025-03-17,3276.793212890625
2025-03-18,3148.459228515625
2025-03-19,3174.1259765625
2025-03-20,3131.34814453125
2025-03-21,3165.570556640625
2025-03-24,3088.570068359375
2025-03-25,3251.12646484375
2025-03-26,3422.23828125
2025-03-27,3465.016357421875
2025-04-08,3114.23681640625
2025-04-09,3105.68115234375
2025-04-10,3251.12646484375
2025-04-11,3285.88623046875
2025-04-14,3340.1982421875
2025-04-15,3340.1982421875
2025-04-16,3303.990478515625
2025-04-17,3294.938232421875
2025-04-21,3276.834228515625
2025-04-22,3285.88623046875
2025-04-23,3403.562744140625
2025-04-24,3376.406494140625
2025-04-25,3385.458740234375
2025-04-28,3475.978759765625
2025-04-29,3485.031005859375
2025-04-30,3485.031005859375
2025-05-02,3512.18701171875
2025-05-05,3494.0830078125
2025-05-06,3512.18701171875
2025-05-07,3539.343017578125
2025-05-08,3430.71875
2025-05-09,3475.978759765625
2025-05-14,3702.279541015625
2025-05-15,3865.216064453125
2025-05-16,3847.112060546875
2025-05-19,3829.0078125
2025-05-20,3810.90380859375
2025-05-21,3856.1640625
2025-05-22,3892.3720703125
2025-05-23,3937.63232421875
2025-05-26,3910.47607421875
2025-05-27,3955.736328125
2025-05-28,4028.152587890625
2025-06-02,3801.851806640625
2025-06-03,3801.851806640625
2025-06-04,3693.2275390625
2025-06-05,3711.331787109375
2025-06-10,3756.591796875
2025-06-11,3684.175537109375
2025-06-12,3684.175537109375
2025-06-13,3620.811279296875
2025-06-16,3611.75927734375
2025-06-17,3584.60302734375
2025-06-18,3566.4990234375
2025-06-19,3439.770751953125
2025-06-20,3430.71875
2025-06-23,3367.3544921875
2025-06-24,3421.66650390625
2025-06-25,3403.562744140625
2025-06-26,3466.927001953125
2025-06-30,3385.458740234375
2025-07-01,3349.25048828125
2025-07-02,3331.146484375
2025-07-03,3331.146484375
2025-07-04,3322.094482421875
2025-07-07,3349.25048828125
2025-07-08,3322.094482421875
2025-07-09,3331.146484375
2025-07-10,3503.134765625
2025-07-11,3512.18701171875
2025-07-14,3421.66650390625
2025-07-15,3512.18701171875
2025-07-16,3512.18701171875
2025-07-17,3521.239013671875
2025-07-18,3494.0830078125
2025-07-21,3466.927001953125
2025-07-22,3475.978759765625
2025-07-23,3439.770751953125
2025-07-24,3575.55126953125
2025-07-25,3512.18701171875
2025-07-28,3566.4990234375
2025-07-29,3548.395263671875
2025-07-30,3421.66650390625
2025-07-31,3358.302490234375
2025-08-01,3385.458740234375
2025-08-04,3358.302490234375
2025-08-05,3385.458740234375
2025-08-06,3358.302490234375
2025-08-07,3358.302490234375
2025-08-08,3349.25048828125
2025-08-11,3448.82275390625
2025-08-12,3666.0712890625
2025-08-13,3693.2275390625
2025-08-14,3675.12353515625
2025-08-15,3729.435546875
2025-08-19,3657.01953125
2025-08-20,3756.591796875
2025-08-21,3756.591796875
2025-08-22,3711.331787109375
2025-08-25,3810.90380859375
2025-08-26,3774.69580078125
2025-08-27,3738.48779296875
2025-08-28,3747.53955078125
2025-08-29,3666.0712890625
2025-09-01,3602.707275390625
2025-09-02,3584.60302734375
2025-09-03,3647.96728515625
2025-09-04,3620.811279296875
2025-09-08,3530.291015625
2025-09-09,3430.71875
2025-09-10,3512.18701171875
2025-09-11,3693.2275390625
2025-09-12,3783.747802734375
2025-09-15,3747.53955078125
2025-09-16,3738.48779296875
2025-09-17,3819.9560546875
2025-09-18,3847.112060546875
2025-09-19,3847.112060546875
2025-09-22,3765.643798828125
2025-09-23,3747.53955078125
2025-09-24,3774.69580078125
2025-09-25,3684.175537109375
2025-09-26,3657.01953125
2025-09-29,3602.707275390625
2025-09-30,3530.291015625
2025-10-01,3448.82275390625
2025-10-02,3358.302490234375
2025-10-03,3340.1982421875
2025-10-06,3313.042236328125
2025-10-07,3358.302490234375
2025-10-08,3367.3544921875
2025-10-09,3494.0830078125
2025-10-10,3376.406494140625
2025-10-13,3313.042236328125
2025-10-14,3213.469970703125
2025-10-15,3168.2099609375
2025-10-16,3195.365966796875
2025-10-17,3168.2099609375
2025-10-20,3331.146484375
2025-10-21,3403.562744140625
2025-10-22,3349.25048828125
2025-10-23,3457.874755859375
2025-10-24,3485.031005859375
2025-10-27,3494.0830078125
2025-10-28,3485.031005859375
2025-10-29,3521.239013671875
2025-10-30,3539.343017578125
2025-10-31,3602.707275390625
2025-11-03,3657.01953125
2025-11-04,3593.6552734375
2025-11-05,3602.707275390625
2025-11-06,3620.811279296875
2025-11-07,3602.707275390625
2025-11-10,3557.447021484375
2025-11-11,3521.239013671875
2025-11-12,3530.291015625
2025-11-13,3503.134765625
2025-11-14,3530.291015625
2025-11-17,3566.4990234375
2025-11-18,3593.6552734375
2025-11-19,3620.811279296875
2025-11-20,3611.75927734375
2025-11-21,3584.60302734375
2025-11-24,3602.707275390625
2025-11-25,3466.927001953125
2025-11-26,3430.71875
2025-11-27,3385.458740234375
2025-11-28,3331.146484375
2025-12-01,3322.094482421875
2025-12-02,3358.302490234375
2025-12-03,3313.042236328125
2025-12-04,3340.1982421875
