ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2024-07-30,3972.1203711491025,3809.7603959369703,4198.920981509135,3972.1203711491025,3972.1203711491025,31.291815057343083,31.291815057343083,31.291815057343083,31.291815057343083,31.291815057343083,31.291815057343083,0.0,0.0,0.0,4003.4121862064458
2024-07-31,3977.0786835746703,3813.7825891239245,4209.433919789982,3977.0786835746703,3977.0786835746703,42.91285219143274,42.91285219143274,42.91285219143274,42.91285219143274,42.91285219143274,42.91285219143274,0.0,0.0,0.0,4019.991535766103
2024-08-01,3982.036996000238,3838.9931388840923,4215.167523508909,3982.036996000238,3982.036996000238,38.952118233689724,38.952118233689724,38.952118233689724,38.952118233689724,38.952118233689724,38.952118233689724,0.0,0.0,0.0,4020.989114233928
2024-08-02,3986.9953084258054,3817.304823830214,4218.936961591293,3986.9953084258054,3986.9953084258054,30.476032828809956,30.476032828809956,30.476032828809956,30.476032828809956,30.476032828809956,30.476032828809956,0.0,0.0,0.0,4017.4713412546153
2024-08-05,4001.870245702509,3833.4725618527777,4216.94036227265,4001.870245702509,4001.870245702509,25.212489402092913,25.212489402092913,25.212489402092913,25.212489402092913,25.212489402092913,25.212489402092913,0.0,0.0,0.0,4027.082735104602
2024-08-06,4006.828557850447,3851.057991960606,4220.73565207547,4006.828557850447,4006.828557850447,31.291815057367508,31.291815057367508,31.291815057367508,31.291815057367508,31.291815057367508,31.291815057367508,0.0,0.0,0.0,4038.1203729078143
2024-08-07,4011.7868699983856,3852.722198110672,4245.975572111851,4011.7868699983856,4011.7868699983856,42.912852191437175,42.912852191437175,42.912852191437175,42.912852191437175,42.912852191437175,42.912852191437175,0.0,0.0,0.0,4054.6997221898228
2024-08-08,4016.7451821463237,3854.183950087663,4238.167740182211,4016.7451821463237,4016.7451821463237,38.95211823366932,38.95211823366932,38.95211823366932,38.95211823366932,38.95211823366932,38.95211823366932,0.0,0.0,0.0,4055.697300379993
2024-08-09,4021.7034942942623,3866.772634547668,4251.242138722662,4021.7034942942623,4021.7034942942623,30.47603282880946,30.47603282880946,30.47603282880946,30.47603282880946,30.47603282880946,30.47603282880946,0.0,0.0,0.0,4052.1795271230717
2024-08-12,4036.578430738078,3862.2049991365875,4260.182467896522,4036.578430738078,4036.578430738078,25.21248940201081,25.21248940201081,25.21248940201081,25.21248940201081,25.21248940201081,25.21248940201081,0.0,0.0,0.0,4061.790920140089
2024-08-13,4041.536742886017,3887.400672551629,4263.766512859966,4041.536742886017,4041.536742886017,31.291815057295334,31.291815057295334,31.291815057295334,31.291815057295334,31.291815057295334,31.291815057295334,0.0,0.0,0.0,4072.8285579433123
2024-08-14,4046.4950550339554,3889.475377518606,4269.656499209209,4046.4950550339554,4046.4950550339554,42.91285219143996,42.91285219143996,42.91285219143996,42.91285219143996,42.91285219143996,42.91285219143996,0.0,0.0,0.0,4089.4079072253953
2024-08-15,4051.453367181893,3894.2476228280457,4277.117932319074,4051.453367181893,4051.453367181893,38.952118233694264,38.952118233694264,38.952118233694264,38.952118233694264,38.952118233694264,38.952118233694264,0.0,0.0,0.0,4090.4054854155875
2024-08-16,4056.4116793298317,3895.387179625058,4284.965540933465,4056.4116793298317,4056.4116793298317,30.476032829082946,30.476032829082946,30.476032829082946,30.476032829082946,30.476032829082946,30.476032829082946,0.0,0.0,0.0,4086.887712158915
2024-08-19,4071.2866157736476,3913.0202461473596,4278.719176022138,4071.2866157736476,4071.2866157736476,25.212489402090682,25.212489402090682,25.212489402090682,25.212489402090682,25.212489402090682,25.212489402090682,0.0,0.0,0.0,4096.499105175738
2024-08-20,4076.244927921586,3909.805939476224,4314.9701437752055,4076.244927921586,4076.244927921586,31.29181505731977,31.29181505731977,31.29181505731977,31.29181505731977,31.29181505731977,31.29181505731977,0.0,0.0,0.0,4107.536742978906
2024-08-21,4081.2032400695243,3927.8333666159856,4321.224989970969,4081.2032400695243,4081.2032400695243,42.91285219144439,42.91285219144439,42.91285219144439,42.91285219144439,42.91285219144439,42.91285219144439,0.0,0.0,0.0,4124.116092260969
2024-08-22,4086.161552217463,3930.5502715769458,4324.915188537495,4086.161552217463,4086.161552217463,38.95211823363867,38.95211823363867,38.95211823363867,38.95211823363867,38.95211823363867,38.95211823363867,0.0,0.0,0.0,4125.113670451102
2024-08-23,4091.1198643654016,3928.6939525132443,4296.906247527596,4091.1198643654016,4091.1198643654016,30.476032828999088,30.476032828999088,30.476032828999088,30.476032828999088,30.476032828999088,30.476032828999088,0.0,0.0,0.0,4121.595897194401
2024-08-26,4105.994800809217,3943.737276636656,4319.004522938652,4105.994800809217,4105.994800809217,25.212489402085144,25.212489402085144,25.212489402085144,25.212489402085144,25.212489402085144,25.212489402085144,0.0,0.0,0.0,4131.207290211302
2024-08-27,4110.953112957155,3950.4914915327317,4340.412386900913,4110.953112957155,4110.953112957155,31.291815057366815,31.291815057366815,31.291815057366815,31.291815057366815,31.291815057366815,31.291815057366815,0.0,0.0,0.0,4142.244928014522
2024-08-28,4113.103656697677,3967.8355328725847,4330.786259612371,4113.103656697677,4113.103656697677,42.91285219144717,42.91285219144717,42.91285219144717,42.91285219144717,42.91285219144717,42.91285219144717,0.0,0.0,0.0,4156.016508889124
2024-08-29,4115.254200438199,3965.5956172938795,4345.650890261708,4115.254200438199,4115.254200438199,38.95211823366362,38.95211823366362,38.95211823366362,38.95211823366362,38.95211823366362,38.95211823366362,0.0,0.0,0.0,4154.206318671863
2024-08-30,4117.404744178721,3957.8848765191246,4343.568135130902,4117.404744178721,4117.404744178721,30.476032828915223,30.476032828915223,30.476032828915223,30.476032828915223,30.476032828915223,30.476032828915223,0.0,0.0,0.0,4147.8807770076355
2024-09-02,4123.856375400287,3962.2591662976797,4349.203646880682,4123.856375400287,4123.856375400287,25.212489402079594,25.212489402079594,25.212489402079594,25.212489402079594,25.212489402079594,25.212489402079594,0.0,0.0,0.0,4149.068864802367
2024-09-03,4126.006919140808,3956.009403803576,4363.634560791435,4126.006919140808,4126.006919140808,31.291815057342927,31.291815057342927,31.291815057342927,31.291815057342927,31.291815057342927,31.291815057342927,0.0,0.0,0.0,4157.298734198152
2024-09-04,4128.15746288133,3979.3859584515835,4368.45445549593,4128.15746288133,4128.15746288133,42.912852191453254,42.912852191453254,42.912852191453254,42.912852191453254,42.912852191453254,42.912852191453254,0.0,0.0,0.0,4171.070315072783
2024-09-05,4130.308006621852,3964.253568554883,4354.981305704878,4130.308006621852,4130.308006621852,38.952118233688566,38.952118233688566,38.952118233688566,38.952118233688566,38.952118233688566,38.952118233688566,0.0,0.0,0.0,4169.26012485554
2024-09-06,4132.458550362374,3976.167598030399,4354.447082381896,4132.458550362374,4132.458550362374,30.476032828914725,30.476032828914725,30.476032828914725,30.476032828914725,30.476032828914725,30.476032828914725,0.0,0.0,0.0,4162.934583191289
2024-09-09,4138.910181583939,3976.98554946866,4342.029074841214,4138.910181583939,4138.910181583939,25.212489402159466,25.212489402159466,25.212489402159466,25.212489402159466,25.212489402159466,25.212489402159466,0.0,0.0,0.0,4164.122670986099
2024-09-10,4141.060725324462,3995.556241078533,4372.4432472777935,4141.060725324462,4141.060725324462,31.291815057319063,31.291815057319063,31.291815057319063,31.291815057319063,31.291815057319063,31.291815057319063,0.0,0.0,0.0,4172.35254038178
2024-09-11,4143.211269064984,4014.415873934528,4380.566698114824,4143.211269064984,4143.211269064984,42.912852191456025,42.912852191456025,42.912852191456025,42.912852191456025,42.912852191456025,42.912852191456025,0.0,0.0,0.0,4186.12412125644
2024-09-12,4145.361812805505,4002.586926412559,4383.64192615035,4145.361812805505,4145.361812805505,38.95211823363296,38.95211823363296,38.95211823363296,38.95211823363296,38.95211823363296,38.95211823363296,0.0,0.0,0.0,4184.313931039138
2024-09-13,4147.512356546027,3979.5508231103026,4367.899029485793,4147.512356546027,4147.512356546027,30.476032828914217,30.476032828914217,30.476032828914217,30.476032828914217,30.476032828914217,30.476032828914217,0.0,0.0,0.0,4177.988389374941
2024-09-17,4156.114531508114,3989.425109400186,4385.325564551032,4156.114531508114,4156.114531508114,31.2918150573435,31.2918150573435,31.2918150573435,31.2918150573435,31.2918150573435,31.2918150573435,0.0,0.0,0.0,4187.406346565457
2024-09-18,4158.265075248636,4003.7537878023245,4387.918936988791,4158.265075248636,4158.265075248636,42.91285219143813,42.91285219143813,42.91285219143813,42.91285219143813,42.91285219143813,42.91285219143813,0.0,0.0,0.0,4201.177927440074
2024-09-19,4152.030554844973,4007.2140100955385,4387.3604684286865,4152.030554844973,4152.030554844973,38.952118233612566,38.952118233612566,38.952118233612566,38.952118233612566,38.952118233612566,38.952118233612566,0.0,0.0,0.0,4190.982673078586
2024-09-20,4145.796034441311,3977.8337962969294,4364.305621011124,4145.796034441311,4145.796034441311,30.476032828830352,30.476032828830352,30.476032828830352,30.476032828830352,30.476032828830352,30.476032828830352,0.0,0.0,0.0,4176.272067270142
2024-09-23,4127.092473230325,3961.9103471961494,4349.913302846113,4127.092473230325,4127.092473230325,25.212489401986414,25.212489401986414,25.212489401986414,25.212489401986414,25.212489401986414,25.212489401986414,0.0,0.0,0.0,4152.304962632311
2024-09-24,4120.857952826663,3938.7904182653824,4329.997334753212,4120.857952826663,4120.857952826663,31.291815057367945,31.291815057367945,31.291815057367945,31.291815057367945,31.291815057367945,31.291815057367945,0.0,0.0,0.0,4152.149767884031
2024-09-25,4114.623432423,3972.2521589188723,4335.613850872181,4114.623432423,4114.623432423,42.91285219144255,42.91285219144255,42.91285219144255,42.91285219144255,42.91285219144255,42.91285219144255,0.0,0.0,0.0,4157.536284614443
2024-09-26,4108.388912019338,3961.3967243385882,4334.709977084723,4108.388912019338,4108.388912019338,38.95211823368287,38.95211823368287,38.95211823368287,38.95211823368287,38.95211823368287,38.95211823368287,0.0,0.0,0.0,4147.341030253021
2024-09-27,4102.154391615676,3934.4864210291116,4331.970240841221,4102.154391615676,4102.154391615676,30.476032828746497,30.476032828746497,30.476032828746497,30.476032828746497,30.476032828746497,30.476032828746497,0.0,0.0,0.0,4132.630424444423
2024-09-30,4083.450830404689,3915.0007000678015,4311.460653577327,4083.450830404689,4083.450830404689,25.212489401980875,25.212489401980875,25.212489401980875,25.212489401980875,25.212489401980875,25.212489401980875,0.0,0.0,0.0,4108.66331980667
2024-10-01,4077.216310001027,3912.6181890642174,4320.62735594422,4077.216310001027,4077.216310001027,31.291815057344056,31.291815057344056,31.291815057344056,31.291815057344056,31.291815057344056,31.291815057344056,0.0,0.0,0.0,4108.508125058371
2024-10-02,4070.981789597365,3933.4377670284766,4299.1427618240805,4070.981789597365,4070.981789597365,42.912852191446994,42.912852191446994,42.912852191446994,42.912852191446994,42.912852191446994,42.912852191446994,0.0,0.0,0.0,4113.894641788812
2024-10-03,4064.7472691937023,3923.398261089919,4289.837917903712,4064.7472691937023,4064.7472691937023,38.95211823366247,38.95211823366247,38.95211823366247,38.95211823366247,38.95211823366247,38.95211823366247,0.0,0.0,0.0,4103.699387427365
2024-10-04,4058.5127487900404,3898.9244646124666,4273.012659005365,4058.5127487900404,4058.5127487900404,30.476032829019974,30.476032829019974,30.476032829019974,30.476032829019974,30.476032829019974,30.476032829019974,0.0,0.0,0.0,4088.9887816190603
2024-10-07,4039.8091875790537,3869.2545955129485,4242.649080166803,4039.8091875790537,4039.8091875790537,25.212489402146147,25.212489402146147,25.212489402146147,25.212489402146147,25.212489402146147,25.212489402146147,0.0,0.0,0.0,4065.0216769812
2024-10-08,4033.5746671753914,3863.8412749286067,4256.188724041017,4033.5746671753914,4033.5746671753914,31.291815057320182,31.291815057320182,31.291815057320182,31.291815057320182,31.291815057320182,31.291815057320182,0.0,0.0,0.0,4064.8664822327114
2024-10-09,4027.340146771729,3888.9421413455802,4265.805799203084,4027.340146771729,4027.340146771729,42.91285219142908,42.91285219142908,42.91285219142908,42.91285219142908,42.91285219142908,42.91285219142908,0.0,0.0,0.0,4070.252998963158
2024-10-10,4020.2064809069216,3874.246323312151,4253.848344391674,4020.2064809069216,4020.2064809069216,38.95211823368741,38.95211823368741,38.95211823368741,38.95211823368741,38.95211823368741,38.95211823368741,0.0,0.0,0.0,4059.158599140609
2024-10-11,4013.0728150421132,3847.3159154836544,4240.777823655595,4013.0728150421132,4013.0728150421132,30.476032829019477,30.476032829019477,30.476032829019477,30.476032829019477,30.476032829019477,30.476032829019477,0.0,0.0,0.0,4043.5488478711327
2024-10-14,3991.671817447689,3813.2640312918106,4212.707770961653,3991.671817447689,3991.671817447689,25.2124894021406,25.2124894021406,25.2124894021406,25.2124894021406,25.2124894021406,25.2124894021406,0.0,0.0,0.0,4016.88430684983
2024-10-15,3984.5381515828813,3821.564147636376,4215.877450154867,3984.5381515828813,3984.5381515828813,31.291815057367238,31.291815057367238,31.291815057367238,31.291815057367238,31.291815057367238,31.291815057367238,0.0,0.0,0.0,4015.8299666402486
2024-10-16,3977.4044857180734,3851.442835286238,4207.086127190927,3977.4044857180734,3977.4044857180734,42.912852191433515,42.912852191433515,42.912852191433515,42.912852191433515,42.912852191433515,42.912852191433515,0.0,0.0,0.0,4020.317337909507
2024-10-17,3970.270819853265,3828.6848124510734,4194.688006798275,3970.270819853265,3970.270819853265,38.95211823366701,38.95211823366701,38.95211823366701,38.95211823366701,38.95211823366701,38.95211823366701,0.0,0.0,0.0,4009.222938086932
2024-10-18,3963.137153988457,3794.6501811620187,4179.992614588924,3963.137153988457,3963.137153988457,30.476032828852258,30.476032828852258,30.476032828852258,30.476032828852258,30.476032828852258,30.476032828852258,0.0,0.0,0.0,3993.6131868173093
2024-10-21,3941.736156394033,3755.3665870611885,4143.40379664594,3941.736156394033,3941.736156394033,25.212489402220474,25.212489402220474,25.212489402220474,25.212489402220474,25.212489402220474,25.212489402220474,0.0,0.0,0.0,3966.9486457962535
2024-10-22,3934.602490529225,3778.4450880928816,4153.949139992856,3934.602490529225,3934.602490529225,31.291815057343356,31.291815057343356,31.291815057343356,31.291815057343356,31.291815057343356,31.291815057343356,0.0,0.0,0.0,3965.8943055865684
2024-10-23,3927.4688246644173,3769.0860101339745,4172.2832880628,3927.4688246644173,3927.4688246644173,42.912852191436286,42.912852191436286,42.912852191436286,42.912852191436286,42.912852191436286,42.912852191436286,0.0,0.0,0.0,3970.3816768558536
2024-10-24,3920.335158799609,3767.6766756137777,4166.211411345204,3920.335158799609,3920.335158799609,38.95211823369196,38.95211823369196,38.95211823369196,38.95211823369196,38.95211823369196,38.95211823369196,0.0,0.0,0.0,3959.287277033301
2024-10-25,3913.201492934801,3748.08839155864,4147.391354594494,3913.201492934801,3913.201492934801,30.47603282885176,30.47603282885176,30.47603282885176,30.47603282885176,30.47603282885176,30.47603282885176,0.0,0.0,0.0,3943.6775257636527
2024-10-28,3891.8004953403774,3727.1231634128258,4117.094803990409,3891.8004953403774,3891.8004953403774,25.212489402214935,25.212489402214935,25.212489402214935,25.212489402214935,25.212489402214935,25.212489402214935,0.0,0.0,0.0,3917.0129847425924
2024-10-29,3884.6668294755696,3725.7305778473806,4091.8740254189183,3884.6668294755696,3884.6668294755696,31.291815057319475,31.291815057319475,31.291815057319475,31.291815057319475,31.291815057319475,31.291815057319475,0.0,0.0,0.0,3915.958644532889
2024-10-30,3877.533163610761,3729.3527728598892,4123.791539684559,3877.533163610761,3877.533163610761,42.91285219144238,42.91285219144238,42.91285219144238,42.91285219144238,42.91285219144238,42.91285219144238,0.0,0.0,0.0,3920.4460158022034
2024-10-31,3870.3994979463637,3714.85126784387,4099.545868054744,3870.3994979463637,3870.3994979463637,38.95211823363636,38.95211823363636,38.95211823363636,38.95211823363636,38.95211823363636,38.95211823363636,0.0,0.0,0.0,3909.35161618
2024-11-01,3863.2658322819666,3699.0710677194284,4080.878395916815,3863.2658322819666,3863.2658322819666,30.4760328287679,30.4760328287679,30.4760328287679,30.4760328287679,30.4760328287679,30.4760328287679,0.0,0.0,0.0,3893.7418651107346
2024-11-04,3841.864835288774,3678.8015009645273,4063.586435242913,3841.864835288774,3841.864835288774,25.2124894022948,25.2124894022948,25.2124894022948,25.2124894022948,25.2124894022948,25.2124894022948,0.0,0.0,0.0,3867.077324691069
2024-11-05,3834.7311696243764,3675.540681540136,4063.289575736896,3834.7311696243764,3834.7311696243764,31.291815057414855,31.291815057414855,31.291815057414855,31.291815057414855,31.291815057414855,31.291815057414855,0.0,0.0,0.0,3866.0229846817915
2024-11-06,3827.5975039599793,3680.0078010502293,4067.216168407258,3827.5975039599793,3827.5975039599793,42.912852191445154,42.912852191445154,42.912852191445154,42.912852191445154,42.912852191445154,42.912852191445154,0.0,0.0,0.0,3870.5103561514243
2024-11-07,3820.463838295582,3675.9663116962406,4055.5038144338837,3820.463838295582,3820.463838295582,38.95211823366131,38.95211823366131,38.95211823366131,38.95211823366131,38.95211823366131,38.95211823366131,0.0,0.0,0.0,3859.415956529243
2024-11-08,3813.3301726311843,3661.4467155983752,4037.9909103324812,3813.3301726311843,3813.3301726311843,30.476032829041387,30.476032829041387,30.476032829041387,30.476032829041387,30.476032829041387,30.476032829041387,0.0,0.0,0.0,3843.8062054602256
2024-11-11,3791.929175637992,3629.214189633863,4009.871713305952,3791.929175637992,3791.929175637992,25.212489402041882,25.212489402041882,25.212489402041882,25.212489402041882,25.212489402041882,25.212489402041882,0.0,0.0,0.0,3817.141665040034
2024-11-12,3784.7955099735946,3613.9753833240957,4005.7185486793505,3784.7955099735946,3784.7955099735946,31.291815057342657,31.291815057342657,31.291815057342657,31.291815057342657,31.291815057342657,31.291815057342657,0.0,0.0,0.0,3816.0873250309373
2024-11-13,3777.661844309197,3636.7425899085733,4002.0551810483007,3777.661844309197,3777.661844309197,42.912852191447946,42.912852191447946,42.912852191447946,42.912852191447946,42.912852191447946,42.912852191447946,0.0,0.0,0.0,3820.574696500645
2024-11-14,3770.5281786448,3613.428826156827,4012.8109149170623,3770.5281786448,3770.5281786448,38.95211823364091,38.95211823364091,38.95211823364091,38.95211823364091,38.95211823364091,38.95211823364091,0.0,0.0,0.0,3809.4802968784406
2024-11-15,3763.3945129804024,3604.2049629353914,3975.231120316704,3763.3945129804024,3763.3945129804024,30.476032828957525,30.476032828957525,30.476032828957525,30.476032828957525,30.476032828957525,30.476032828957525,0.0,0.0,0.0,3793.87054580936
2024-11-18,3741.9935159872102,3568.5241868816206,3974.118644862421,3741.9935159872102,3741.9935159872102,25.21248940212175,25.21248940212175,25.21248940212175,25.21248940212175,25.21248940212175,25.21248940212175,0.0,0.0,0.0,3767.206005389332
2024-11-19,3734.8598503228127,3588.569713078861,3950.2670573327227,3734.8598503228127,3734.8598503228127,31.291815057367096,31.291815057367096,31.291815057367096,31.291815057367096,31.291815057367096,31.291815057367096,0.0,0.0,0.0,3766.1516653801796
2024-11-20,3727.726184658415,3577.834666907513,3971.8861320374726,3727.726184658415,3727.726184658415,42.91285219145237,42.91285219145237,42.91285219145237,42.91285219145237,42.91285219145237,42.91285219145237,0.0,0.0,0.0,3770.6390368498674
2024-11-21,3720.592518994018,3578.5113720745053,3953.4914550220105,3720.592518994018,3720.592518994018,38.9521182337112,38.9521182337112,38.9521182337112,38.9521182337112,38.9521182337112,38.9521182337112,0.0,0.0,0.0,3759.5446372277293
2024-11-22,3713.4600512395136,3564.4172851434523,3936.8247139765695,3713.4600512395136,3713.4600512395136,30.476032828873667,30.476032828873667,30.476032828873667,30.476032828873667,30.476032828873667,30.476032828873667,0.0,0.0,0.0,3743.936084068387
2024-11-25,3692.0626479760003,3521.797023652178,3902.206253655379,3692.0626479760003,3692.0626479760003,25.21248940220162,25.21248940220162,25.21248940220162,25.21248940220162,25.21248940220162,25.21248940220162,0.0,0.0,0.0,3717.275137378202
2024-11-26,3684.930180221496,3528.1332566183496,3909.1931047542976,3684.930180221496,3684.930180221496,31.29181505734323,31.29181505734323,31.29181505734323,31.29181505734323,31.29181505734323,31.29181505734323,0.0,0.0,0.0,3716.221995278839
2024-11-28,3670.6652447124866,3505.860502951163,3893.4258254507145,3670.6652447124866,3670.6652447124866,38.952118233690804,38.952118233690804,38.952118233690804,38.952118233690804,38.952118233690804,38.952118233690804,0.0,0.0,0.0,3709.6173629461773
2024-11-29,3663.5327769579826,3498.3125699617667,3880.640763687034,3663.5327769579826,3663.5327769579826,30.476032828789815,30.476032828789815,30.476032828789815,30.476032828789815,30.476032828789815,30.476032828789815,0.0,0.0,0.0,3694.0088097867724
2024-12-02,3642.1353736944693,3465.472345592244,3868.0158718627436,3642.1353736944693,3642.1353736944693,25.212489401948698,25.212489401948698,25.212489401948698,25.212489401948698,25.212489401948698,25.212489401948698,0.0,0.0,0.0,3667.347863096418
2024-12-03,3635.0029059399644,3467.1469928222764,3863.569982744897,3635.0029059399644,3635.0029059399644,31.29181505731934,31.29181505731934,31.29181505731934,31.29181505731934,31.29181505731934,31.29181505731934,0.0,0.0,0.0,3666.2947209972835
2024-12-04,3627.87043818546,3481.8370042858755,3862.53326249802,3627.87043818546,3627.87043818546,42.91285219143889,42.91285219143889,42.91285219143889,42.91285219143889,42.91285219143889,42.91285219143889,0.0,0.0,0.0,3670.783290376899
2024-12-05,3620.737970430956,3464.812110489892,3862.730772140656,3620.737970430956,3620.737970430956,38.95211823368056,38.95211823368056,38.95211823368056,38.95211823368056,38.95211823368056,38.95211823368056,0.0,0.0,0.0,3659.6900886646367
2024-12-06,3613.605502676451,3451.4776922844785,3850.678805513927,3613.605502676451,3613.605502676451,30.476032828789297,30.476032828789297,30.476032828789297,30.476032828789297,30.476032828789297,30.476032828789297,0.0,0.0,0.0,3644.0815355052405
2024-12-09,3592.2080994129383,3417.221688084428,3821.0473285076087,3592.2080994129383,3592.2080994129383,25.21248940194315,25.21248940194315,25.21248940194315,25.21248940194315,25.21248940194315,25.21248940194315,0.0,0.0,0.0,3617.4205888148813
2024-12-10,3585.0756316584334,3425.478913064924,3814.0716914484665,3585.0756316584334,3585.0756316584334,31.29181505729547,31.29181505729547,31.29181505729547,31.29181505729547,31.29181505729547,31.29181505729547,0.0,0.0,0.0,3616.367446715729
2024-12-11,3577.943163903929,3427.216246322334,3805.0909471350365,3577.943163903929,3577.943163903929,42.91285219144169,42.91285219144169,42.91285219144169,42.91285219144169,42.91285219144169,42.91285219144169,0.0,0.0,0.0,3620.8560160953707
2024-12-12,3570.810696149425,3414.309534001901,3805.8356579303345,3570.810696149425,3570.810696149425,38.95211823366016,38.95211823366016,38.95211823366016,38.95211823366016,38.95211823366016,38.95211823366016,0.0,0.0,0.0,3609.7628143830852
2024-12-13,3563.67822839492,3408.1139205838313,3783.071526560523,3563.67822839492,3563.67822839492,30.476032829062795,30.476032829062795,30.476032829062795,30.476032829062795,30.476032829062795,30.476032829062795,0.0,0.0,0.0,3594.1542612239828
2024-12-16,3550.2558562586983,3367.3054530105564,3759.622342620079,3550.2558562586983,3550.2558562586983,25.212489402108428,25.212489402108428,25.212489402108428,25.212489402108428,25.212489402108428,25.212489402108428,0.0,0.0,0.0,3575.468345660807
2024-12-17,3545.781732213291,3393.916962271077,3777.1509172271194,3545.781732213291,3545.781732213291,31.291815057319912,31.291815057319912,31.291815057319912,31.291815057319912,31.291815057319912,31.291815057319912,0.0,0.0,0.0,3577.073547270611
2024-12-18,3541.3076081678837,3395.439810881979,3780.6373695751486,3541.3076081678837,3541.3076081678837,42.91285219144611,42.91285219144611,42.91285219144611,42.91285219144611,42.91285219144611,42.91285219144611,0.0,0.0,0.0,3584.22046035933
2024-12-19,3536.833484122476,3389.0970062364026,3770.664720647073,3536.833484122476,3536.833484122476,38.95211823363976,38.95211823363976,38.95211823363976,38.95211823363976,38.95211823363976,38.95211823363976,0.0,0.0,0.0,3575.7856023561158
2024-12-20,3532.3593600770687,3361.3887563617523,3753.8594711261217,3532.3593600770687,3532.3593600770687,30.476032829062287,30.476032829062287,30.476032829062287,30.476032829062287,30.476032829062287,30.476032829062287,0.0,0.0,0.0,3562.835392906131
2024-12-23,3518.9369879408473,3347.530041483332,3721.5307093505207,3518.9369879408473,3518.9369879408473,25.212489402102893,25.212489402102893,25.212489402102893,25.212489402102893,25.212489402102893,25.212489402102893,0.0,0.0,0.0,3544.1494773429504
2024-12-24,3514.4628638954396,3358.174167529745,3754.943146052406,3514.4628638954396,3514.4628638954396,31.29181505736696,31.29181505736696,31.29181505736696,31.29181505736696,31.29181505736696,31.29181505736696,0.0,0.0,0.0,3545.7546789528064
2024-12-27,3501.0404917592177,3331.215614765581,3712.3634505292393,3501.0404917592177,3501.0404917592177,30.476032828895068,30.476032828895068,30.476032828895068,30.476032828895068,30.476032828895068,30.476032828895068,0.0,0.0,0.0,3531.5165245881126
2024-12-30,3487.618119622996,3324.635521489862,3698.526828411964,3487.618119622996,3487.618119622996,25.21248940209735,25.21248940209735,25.21248940209735,25.21248940209735,25.21248940209735,25.21248940209735,0.0,0.0,0.0,3512.830609025093
2025-01-02,3474.1957474867736,3329.7230909843124,3708.924276679644,3474.1957474867736,3474.1957474867736,38.95211823368965,38.95211823368965,38.95211823368965,38.95211823368965,38.95211823368965,38.95211823368965,0.0,0.0,0.0,3513.1478657204634
2025-01-03,3469.721623441367,3314.8216274420406,3704.7955305624373,3469.721623441367,3469.721623441367,30.476032828894567,30.476032828894567,30.476032828894567,30.476032828894567,30.476032828894567,30.476032828894567,0.0,0.0,0.0,3500.197656270261
2025-01-06,3456.2992513051445,3294.353789357345,3660.9052068703,3456.2992513051445,3456.2992513051445,25.212489402262634,25.212489402262634,25.212489402262634,25.212489402262634,25.212489402262634,25.212489402262634,0.0,0.0,0.0,3481.511740707407
2025-01-07,3451.825127259737,3301.917945690626,3676.9225746716793,3451.825127259737,3451.825127259737,31.291815057319205,31.291815057319205,31.291815057319205,31.291815057319205,31.291815057319205,31.291815057319205,0.0,0.0,0.0,3483.1169423170563
2025-01-08,3447.3510032143304,3302.4058944421317,3682.7265503455974,3447.3510032143304,3447.3510032143304,42.912852191437075,42.912852191437075,42.912852191437075,42.912852191437075,42.912852191437075,42.912852191437075,0.0,0.0,0.0,3490.2638554057676
2025-01-09,3442.876879168923,3284.42417777993,3661.090082057438,3442.876879168923,3442.876879168923,38.95211823363406,38.95211823363406,38.95211823363406,38.95211823363406,38.95211823363406,38.95211823363406,0.0,0.0,0.0,3481.828997402557
2025-01-10,3440.1082257596927,3282.7460743048186,3662.242240268518,3440.1082257596927,3440.1082257596927,30.476032828894066,30.476032828894066,30.476032828894066,30.476032828894066,30.476032828894066,30.476032828894066,0.0,0.0,0.0,3470.5842585885866
2025-01-13,3431.8022655320037,3266.391689504622,3653.001251550231,3431.8022655320037,3431.8022655320037,25.21248940225708,25.21248940225708,25.21248940225708,25.21248940225708,25.21248940225708,25.21248940225708,0.0,0.0,0.0,3457.014754934261
2025-01-14,3429.033612122774,3260.3440625372878,3651.4246464730136,3429.033612122774,3429.033612122774,31.29181505734363,31.29181505734363,31.29181505734363,31.29181505734363,31.29181505734363,31.29181505734363,0.0,0.0,0.0,3460.3254271801175
2025-01-15,3426.264958713544,3285.0912418384974,3661.064194035255,3426.264958713544,3426.264958713544,42.9128521914415,42.9128521914415,42.9128521914415,42.9128521914415,42.9128521914415,42.9128521914415,0.0,0.0,0.0,3469.177810904985
2025-01-16,3423.4963053043143,3253.482111253527,3632.599373361169,3423.4963053043143,3423.4963053043143,38.95211823361366,38.95211823361366,38.95211823361366,38.95211823361366,38.95211823361366,38.95211823361366,0.0,0.0,0.0,3462.448423537928
2025-01-17,3420.7276518950844,3257.2762926845535,3634.814014829132,3420.7276518950844,3420.7276518950844,30.476032828726847,30.476032828726847,30.476032828726847,30.476032828726847,30.476032828726847,30.476032828726847,0.0,0.0,0.0,3451.2036847238114
